,rep,species,medium,OD,time,fold_change
1058,0,B_thetaiotaomicron,M14,0.1,24,0.0
1059,0,B_thetaiotaomicron,M14,0.1,48,0.0
1060,1,B_thetaiotaomicron,M14,0.1,8,0.0
1061,1,B_thetaiotaomicron,M14,0.1,12,0.0
1062,1,B_thetaiotaomicron,M14,0.1,18,0.0
1063,1,B_thetaiotaomicron,M14,0.1,24,0.0
1064,1,B_thetaiotaomicron,M14,0.1,48,0.0
1065,0,B_thetaiotaomicron,M16,0.1,8,0.0
1066,0,B_thetaiotaomicron,M16,0.1,12,0.0
1067,0,B_thetaiotaomicron,M16,0.1,18,0.0
1068,0,B_thetaiotaomicron,M16,0.1,24,0.0
1069,0,B_thetaiotaomicron,M16,0.1,48,0.0
1070,0,B_uniformis,M1,0.1,8,0.0
1071,0,B_uniformis,M1,0.1,12,0.0
1072,0,B_uniformis,M1,0.1,18,0.0
1073,0,B_uniformis,M1,0.1,24,0.0
1074,0,B_uniformis,M1,0.1,48,0.0
1075,1,B_uniformis,M1,0.1,8,0.0
1076,1,B_uniformis,M1,0.1,12,0.0
1077,1,B_uniformis,M1,0.1,18,0.0
1078,1,B_uniformis,M1,0.1,24,0.0
1079,1,B_uniformis,M1,0.1,48,0.0
1080,0,B_uniformis,M2,0.1,8,0.0
1081,0,B_uniformis,M2,0.1,12,0.0
1082,0,B_uniformis,M2,0.1,18,0.0
1083,0,B_uniformis,M2,0.1,24,0.0
1084,0,B_uniformis,M2,0.1,48,0.0
1085,1,B_uniformis,M2,0.1,8,0.0
1086,1,B_uniformis,M2,0.1,12,0.0
1087,1,B_uniformis,M2,0.1,18,0.0
1088,1,B_uniformis,M2,0.1,24,0.0
1089,1,B_uniformis,M2,0.1,48,0.0
1090,0,B_uniformis,M3,0.1,8,0.0
1091,0,B_uniformis,M3,0.1,12,0.0
1092,0,B_uniformis,M3,0.1,18,0.0
1093,0,B_uniformis,M3,0.1,24,0.0
1094,0,B_uniformis,M3,0.1,48,0.0
1095,1,B_uniformis,M3,0.1,8,0.0
1096,1,B_uniformis,M3,0.1,12,0.0
1097,1,B_uniformis,M3,0.1,18,0.0
1098,1,B_uniformis,M3,0.1,24,0.0
1099,1,B_uniformis,M3,0.1,48,0.0
1100,0,B_uniformis,M4,0.2977986486611294,8,1.9779864866112935
1101,0,B_uniformis,M4,1.0089801304562402,12,9.089801304562402
1102,0,B_uniformis,M4,1.0097390535765167,18,9.097390535765166
1103,0,B_uniformis,M4,1.009739056259989,24,9.097390562599891
1104,0,B_uniformis,M4,1.0605,48,9.605
1105,1,B_uniformis,M4,0.23455982959087085,8,1.3455982959087083
1106,1,B_uniformis,M4,0.23455982959087085,12,1.3455982959087083
1107,1,B_uniformis,M4,0.23455982959087085,18,1.3455982959087083
1108,1,B_uniformis,M4,0.23455982959087085,24,1.3455982959087083
1109,1,B_uniformis,M4,0.2585,48,1.585
1110,0,B_uniformis,M5,0.36487884574942464,8,2.6487884574942466
1111,0,B_uniformis,M5,1.0500808474768004,12,9.500808474768004
1112,0,B_uniformis,M5,1.050749877897272,18,9.50749877897272
1113,0,B_uniformis,M5,1.0507498808998181,24,9.50749880899818
1114,0,B_uniformis,M5,1.1360000000000001,48,10.36
1115,1,B_uniformis,M5,0.34965328350377567,8,2.4965328350377565
1116,1,B_uniformis,M5,0.3501181022803064,12,2.5011810228030638
1117,1,B_uniformis,M5,0.3501182542578354,18,2.501182542578354
1118,1,B_uniformis,M5,0.350118254258731,24,2.50118254258731
1119,1,B_uniformis,M5,0.6144999999999999,48,5.145
1120,0,B_uniformis,M7,0.1,8,0.0
1121,0,B_uniformis,M7,0.1,12,0.0
1122,0,B_uniformis,M7,0.1,18,0.0
1123,0,B_uniformis,M7,0.1,24,0.0
1124,0,B_uniformis,M7,0.1,48,0.0
1125,1,B_uniformis,M7,0.1,8,0.0
1126,1,B_uniformis,M7,0.1,12,0.0
1127,1,B_uniformis,M7,0.1,18,0.0
1128,1,B_uniformis,M7,0.1,24,0.0
1129,1,B_uniformis,M7,0.1,48,0.0
1130,0,B_uniformis,M8,0.1,8,0.0
1131,0,B_uniformis,M8,0.1,12,0.0
1132,0,B_uniformis,M8,0.1,18,0.0
1133,0,B_uniformis,M8,0.1,24,0.0
1134,0,B_uniformis,M8,0.1,48,0.0
1135,1,B_uniformis,M8,0.1,8,0.0
1136,1,B_uniformis,M8,0.1,12,0.0
1137,1,B_uniformis,M8,0.1,18,0.0
1138,1,B_uniformis,M8,0.1,24,0.0
1139,1,B_uniformis,M8,0.1,48,0.0
1140,0,B_uniformis,M9,0.1,8,0.0
1141,0,B_uniformis,M9,0.1,12,0.0
1142,0,B_uniformis,M9,0.1,18,0.0
1143,0,B_uniformis,M9,0.1,24,0.0
1144,0,B_uniformis,M9,0.1,48,0.0
1145,1,B_uniformis,M9,0.1,8,0.0
1146,1,B_uniformis,M9,0.1,12,0.0
1147,1,B_uniformis,M9,0.1,18,0.0
1148,1,B_uniformis,M9,0.1,24,0.0
1149,1,B_uniformis,M9,0.1,48,0.0
1150,0,B_uniformis,M10,0.37803676848825984,8,2.7803676848825987
1151,0,B_uniformis,M10,0.7928015583067589,12,6.928015583067589
1152,0,B_uniformis,M10,0.7938217036959776,18,6.9382170369597755
1153,0,B_uniformis,M10,0.793821735264283,24,6.93821735264283
1154,0,B_uniformis,M10,0.8395,48,7.3950000000000005
1155,1,B_uniformis,M10,0.2743389643931742,8,1.7433896439317416
1156,1,B_uniformis,M10,0.2743422662183695,12,1.7434226621836948
1157,1,B_uniformis,M10,0.2743422673103193,18,1.7434226731031928
1158,1,B_uniformis,M10,0.27434226731032585,24,1.7434226731032583
1159,1,B_uniformis,M10,0.273,48,1.73
1160,0,B_uniformis,M11,0.1,8,0.0
1161,0,B_uniformis,M11,0.1,12,0.0
1162,0,B_uniformis,M11,0.1,18,0.0
1163,0,B_uniformis,M11,0.1,24,0.0
1164,0,B_uniformis,M11,0.1,48,0.0
1165,1,B_uniformis,M11,0.1,8,0.0
1166,1,B_uniformis,M11,0.1,12,0.0
1167,1,B_uniformis,M11,0.1,18,0.0
1168,1,B_uniformis,M11,0.1,24,0.0
1169,1,B_uniformis,M11,0.1,48,0.0
1170,0,B_uniformis,M13,0.2942156801266204,8,1.942156801266204
1171,0,B_uniformis,M13,0.29515245341438245,12,1.9515245341438243
1172,0,B_uniformis,M13,0.2951527910024714,18,1.9515279100247136
1173,0,B_uniformis,M13,0.2951527910047631,24,1.9515279100476308
1174,0,B_uniformis,M13,0.584,48,4.84
1175,1,B_uniformis,M13,0.2549458013810667,8,1.5494580138106668
1176,1,B_uniformis,M13,0.25496965806058713,12,1.5496965806058711
1177,1,B_uniformis,M13,0.2549696659860571,18,1.5496966598605706
1178,1,B_uniformis,M13,0.25496966598610504,24,1.5496966598610502
1179,1,B_uniformis,M13,0.329,48,2.29
1180,0,B_uniformis,M14,0.24839697641524883,8,1.483969764152488
1181,0,B_uniformis,M14,0.24855158478211142,12,1.4855158478211141
1182,0,B_uniformis,M14,0.24855163625406407,18,1.4855163625406405
1183,0,B_uniformis,M14,0.2485516362543761,24,1.4855163625437608
1184,0,B_uniformis,M14,0.38649999999999995,48,2.8649999999999998
1185,1,B_uniformis,M14,0.24706371817983613,8,1.4706371817983612
1186,1,B_uniformis,M14,0.24706609277004143,12,1.4706609277004141
1187,1,B_uniformis,M14,0.24706609355994952,18,1.470660935599495
1188,1,B_uniformis,M14,0.24706609355995432,24,1.470660935599543
1189,1,B_uniformis,M14,0.2495,48,1.4949999999999999
1190,0,B_uniformis,M16,0.1,8,0.0
1191,0,B_uniformis,M16,0.1,12,0.0
1192,0,B_uniformis,M16,0.1,18,0.0
1193,0,B_uniformis,M16,0.1,24,0.0
1194,0,B_uniformis,M16,0.1,48,0.0
1195,0,B_vulgatus,M1,0.1,8,0.0
1196,0,B_vulgatus,M1,0.1,12,0.0
1197,0,B_vulgatus,M1,0.1,18,0.0
1198,0,B_vulgatus,M1,0.1,24,0.0
1199,0,B_vulgatus,M1,0.1,48,0.0
1200,1,B_vulgatus,M1,0.1,8,0.0
1201,1,B_vulgatus,M1,0.1,12,0.0
1202,1,B_vulgatus,M1,0.1,18,0.0
1203,1,B_vulgatus,M1,0.1,24,0.0
1204,1,B_vulgatus,M1,0.1,48,0.0
1205,0,B_vulgatus,M2,0.18439761707783148,8,0.8439761707783147
1206,0,B_vulgatus,M2,0.7126348861429364,12,6.1263488614293635
1207,0,B_vulgatus,M2,0.7138635272983265,18,6.138635272983264
1208,0,B_vulgatus,M2,0.7138635343350773,24,6.138635343350773
1209,0,B_vulgatus,M2,0.982,48,8.82
1210,1,B_vulgatus,M2,0.30435398698085914,8,2.0435398698085914
1211,1,B_vulgatus,M2,0.5718610948343404,12,4.718610948343405
1212,1,B_vulgatus,M2,0.572054928474046,18,4.720549284740461
1213,1,B_vulgatus,M2,0.572054929550842,24,4.7205492955084205
1214,1,B_vulgatus,M2,0.833,48,7.329999999999999
1215,0,B_vulgatus,M3,0.14651112419220486,8,0.4651112419220485
1216,0,B_vulgatus,M3,1.0846396292719755,12,9.846396292719755
1217,0,B_vulgatus,M3,1.093717274845634,18,9.93717274845634
1218,0,B_vulgatus,M3,1.093717363088056,24,9.937173630880558
1219,0,B_vulgatus,M3,1.085,48,9.85
1220,1,B_vulgatus,M3,0.17851638851047993,8,0.7851638851047993
1221,1,B_vulgatus,M3,1.00394726444387,12,9.0394726444387
1222,1,B_vulgatus,M3,1.0077684844466517,18,9.077684844466516
1223,1,B_vulgatus,M3,1.0077685151749354,24,9.077685151749353
1224,1,B_vulgatus,M3,1.0925,48,9.925
1225,0,B_vulgatus,M4,0.22359181309140275,8,1.2359181309140272
1226,0,B_vulgatus,M4,1.1462505396440703,12,10.4625053964407
1227,0,B_vulgatus,M4,1.148341926425325,18,10.483419264253248
1228,0,B_vulgatus,M4,1.148341935575943,24,10.483419355759429
1229,0,B_vulgatus,M4,1.03,48,9.3
1230,1,B_vulgatus,M4,0.23958053229234907,8,1.3958053229234906
1231,1,B_vulgatus,M4,0.9584900313128792,12,8.584900313128792
1232,1,B_vulgatus,M4,0.9595748272695326,18,8.595748272695326
1233,1,B_vulgatus,M4,0.9595748314340232,24,8.595748314340232
1234,1,B_vulgatus,M4,1.0345,48,9.344999999999999
1235,0,B_vulgatus,M5,0.15686313054463752,8,0.5686313054463751
1236,0,B_vulgatus,M5,1.13422773571634,12,10.342277357163399
1237,0,B_vulgatus,M5,1.1415301187744904,18,10.415301187744902
1238,0,B_vulgatus,M5,1.1415301793239647,24,10.415301793239646
1239,0,B_vulgatus,M5,1.1260000000000001,48,10.26
1240,1,B_vulgatus,M5,0.24629102887967147,8,1.4629102887967145
1241,1,B_vulgatus,M5,0.9957828251164338,12,8.957828251164338
1242,1,B_vulgatus,M5,0.9968821144347311,18,8.968821144347311
1243,1,B_vulgatus,M5,0.9968821185060244,24,8.968821185060243
1244,1,B_vulgatus,M5,1.131,48,10.309999999999999
1245,0,B_vulgatus,M7,0.49316730696938227,8,3.9316730696938227
1246,0,B_vulgatus,M7,0.8168847462205775,12,7.1688474622057745
1247,0,B_vulgatus,M7,0.8170669675079685,18,7.170669675079685
1248,0,B_vulgatus,M7,0.8170669684958115,24,7.170669684958115
1249,0,B_vulgatus,M7,0.876,48,7.76
1250,1,B_vulgatus,M7,0.38824750129694074,8,2.8824750129694077
1251,1,B_vulgatus,M7,0.7711792405288563,12,6.711792405288564
1252,1,B_vulgatus,M7,0.7714170648561978,18,6.714170648561978
1253,1,B_vulgatus,M7,0.7714170658915819,24,6.714170658915819
1254,1,B_vulgatus,M7,0.8654999999999999,48,7.654999999999999
1255,0,B_vulgatus,M8,0.7047160151653341,8,6.047160151653341
1256,0,B_vulgatus,M8,0.9844257603563061,12,8.844257603563062
1257,0,B_vulgatus,M8,0.9845421886924243,18,8.845421886924242
1258,0,B_vulgatus,M8,0.984542189251164,24,8.84542189251164
1259,0,B_vulgatus,M8,0.979,48,8.79
1260,1,B_vulgatus,M8,0.9185277022899201,8,8.1852770228992
1261,1,B_vulgatus,M8,1.0557879836084823,12,9.557879836084823
1262,1,B_vulgatus,M8,1.055834082578494,18,9.55834082578494
1263,1,B_vulgatus,M8,1.0558340828032566,24,9.558340828032566
1264,1,B_vulgatus,M8,1.157,48,10.569999999999999
1265,0,B_vulgatus,M9,0.1,8,0.0
1266,0,B_vulgatus,M9,0.1,12,0.0
1267,0,B_vulgatus,M9,0.1,18,0.0
1268,0,B_vulgatus,M9,0.1,24,0.0
1269,0,B_vulgatus,M9,0.1,48,0.0
1270,1,B_vulgatus,M9,0.1,8,0.0
1271,1,B_vulgatus,M9,0.1,12,0.0
1272,1,B_vulgatus,M9,0.1,18,0.0
1273,1,B_vulgatus,M9,0.1,24,0.0
1274,1,B_vulgatus,M9,0.1,48,0.0
1275,0,B_vulgatus,M10,0.20237914892829906,8,1.0237914892829905
1276,0,B_vulgatus,M10,0.8508677952039181,12,7.50867795203918
1277,0,B_vulgatus,M10,0.8522523342677718,18,7.522523342677718
1278,0,B_vulgatus,M10,0.852252341135221,24,7.52252341135221
1279,0,B_vulgatus,M10,0.84,48,7.3999999999999995
1280,1,B_vulgatus,M10,0.35291427207039294,8,2.5291427207039296
1281,1,B_vulgatus,M10,0.7835309941736603,12,6.835309941736603
1282,1,B_vulgatus,M10,0.7838047841374077,18,6.8380478413740775
1283,1,B_vulgatus,M10,0.7838047851248061,24,6.838047851248061
1284,1,B_vulgatus,M10,0.847,48,7.47
1285,0,B_vulgatus,M11,0.47556394499548826,8,3.7556394499548826
1286,0,B_vulgatus,M11,0.47884313497820274,12,3.7884313497820274
1287,0,B_vulgatus,M11,0.47884403348786797,18,3.78844033487868
1288,0,B_vulgatus,M11,0.47884403349188875,24,3.7884403349188878
1289,0,B_vulgatus,M11,0.768,48,6.68
1290,1,B_vulgatus,M11,0.41206233945741966,8,3.1206233945741966
1291,1,B_vulgatus,M11,0.5928237377842037,12,4.928237377842037
1292,1,B_vulgatus,M11,0.592912836460057,18,4.92912836460057
1293,1,B_vulgatus,M11,0.5929128369510839,24,4.929128369510838
1294,1,B_vulgatus,M11,0.837,48,7.369999999999999
1295,0,B_vulgatus,M13,0.1,8,0.0
1296,0,B_vulgatus,M13,0.1,12,0.0
1297,0,B_vulgatus,M13,0.1,18,0.0
1298,0,B_vulgatus,M13,0.1,24,0.0
1299,0,B_vulgatus,M13,0.1,48,0.0
1300,1,B_vulgatus,M13,0.1,8,0.0
1301,1,B_vulgatus,M13,0.1,12,0.0
1302,1,B_vulgatus,M13,0.1,18,0.0
1303,1,B_vulgatus,M13,0.1,24,0.0
1304,1,B_vulgatus,M13,0.1,48,0.0
1305,0,B_vulgatus,M14,0.2643750253526223,8,1.643750253526223
1306,0,B_vulgatus,M14,0.26440323382171926,12,1.6440323382171924
1307,0,B_vulgatus,M14,0.2644032431725769,18,1.6440324317257689
1308,0,B_vulgatus,M14,0.2644032431726333,24,1.6440324317263328
1309,0,B_vulgatus,M14,0.44999999999999996,48,3.4999999999999996
1310,1,B_vulgatus,M14,0.3470904213978535,8,2.470904213978535
1311,1,B_vulgatus,M14,0.3476942352419216,12,2.476942352419216
1312,1,B_vulgatus,M14,0.3476944328823208,18,2.4769443288232083
1313,1,B_vulgatus,M14,0.3476944328834864,24,2.476944328834864
1314,1,B_vulgatus,M14,0.46099999999999997,48,3.61
1315,0,B_vulgatus,M16,0.1,8,0.0
1316,0,B_vulgatus,M16,0.1,12,0.0
1317,0,B_vulgatus,M16,0.1,18,0.0
1318,0,B_vulgatus,M16,0.1,24,0.0
1319,0,B_vulgatus,M16,0.1,48,0.0
1320,0,C_bolteae,M1,0.1,8,0.0
1321,0,C_bolteae,M1,0.1,12,0.0
1322,0,C_bolteae,M1,0.1,18,0.0
1323,0,C_bolteae,M1,0.1,24,0.0
1324,0,C_bolteae,M1,0.1,48,0.0
1325,1,C_bolteae,M1,0.1,8,0.0
1326,1,C_bolteae,M1,0.1,12,0.0
1327,1,C_bolteae,M1,0.1,18,0.0
1328,1,C_bolteae,M1,0.1,24,0.0
1329,1,C_bolteae,M1,0.1,48,0.0
1330,0,C_bolteae,M2,0.1,8,0.0
1331,0,C_bolteae,M2,0.1,12,0.0
1332,0,C_bolteae,M2,0.1,18,0.0
1333,0,C_bolteae,M2,0.1,24,0.0
1334,0,C_bolteae,M2,0.1,48,0.0
1335,1,C_bolteae,M2,0.1,8,0.0
1336,1,C_bolteae,M2,0.1,12,0.0
1337,1,C_bolteae,M2,0.1,18,0.0
1338,1,C_bolteae,M2,0.1,24,0.0
1339,1,C_bolteae,M2,0.1,48,0.0
1340,0,C_bolteae,M3,0.1,8,0.0
1341,0,C_bolteae,M3,0.1,12,0.0
1342,0,C_bolteae,M3,0.1,18,0.0
1343,0,C_bolteae,M3,0.1,24,0.0
1344,0,C_bolteae,M3,0.1,48,0.0
1345,1,C_bolteae,M3,0.1,8,0.0
1346,1,C_bolteae,M3,0.1,12,0.0
1347,1,C_bolteae,M3,0.1,18,0.0
1348,1,C_bolteae,M3,0.1,24,0.0
1349,1,C_bolteae,M3,0.1,48,0.0
1350,0,C_bolteae,M4,0.1,8,0.0
1351,0,C_bolteae,M4,0.1,12,0.0
1352,0,C_bolteae,M4,0.1,18,0.0
1353,0,C_bolteae,M4,0.1,24,0.0
1354,0,C_bolteae,M4,0.1,48,0.0
1355,1,C_bolteae,M4,0.1,8,0.0
1356,1,C_bolteae,M4,0.1,12,0.0
1357,1,C_bolteae,M4,0.1,18,0.0
1358,1,C_bolteae,M4,0.1,24,0.0
1359,1,C_bolteae,M4,0.1,48,0.0
1360,0,C_bolteae,M5,0.1,8,0.0
1361,0,C_bolteae,M5,0.1,12,0.0
1362,0,C_bolteae,M5,0.1,18,0.0
1363,0,C_bolteae,M5,0.1,24,0.0
1364,0,C_bolteae,M5,0.1,48,0.0
1365,1,C_bolteae,M5,0.1,8,0.0
1366,1,C_bolteae,M5,0.1,12,0.0
1367,1,C_bolteae,M5,0.1,18,0.0
1368,1,C_bolteae,M5,0.1,24,0.0
1369,1,C_bolteae,M5,0.1,48,0.0
1370,0,C_bolteae,M7,0.1,8,0.0
1371,0,C_bolteae,M7,0.1,12,0.0
1372,0,C_bolteae,M7,0.1,18,0.0
1373,0,C_bolteae,M7,0.1,24,0.0
1374,0,C_bolteae,M7,0.1,48,0.0
1375,1,C_bolteae,M7,0.1,8,0.0
1376,1,C_bolteae,M7,0.1,12,0.0
1377,1,C_bolteae,M7,0.1,18,0.0
1378,1,C_bolteae,M7,0.1,24,0.0
1379,1,C_bolteae,M7,0.1,48,0.0
1380,0,C_bolteae,M8,0.3911563904733697,8,2.911563904733697
1381,0,C_bolteae,M8,0.39116650750200777,12,2.911665075020078
1382,0,C_bolteae,M8,0.3911665107789898,18,2.911665107789898
1383,0,C_bolteae,M8,0.3911665107790089,24,2.911665107790089
1384,0,C_bolteae,M8,0.499,48,3.99
1385,1,C_bolteae,M8,0.4206826351941846,8,3.206826351941846
1386,1,C_bolteae,M8,0.42068265178854736,12,3.2068265178854736
1387,1,C_bolteae,M8,0.42068265178868713,18,3.2068265178868716
1388,1,C_bolteae,M8,0.42068265178868713,24,3.2068265178868716
1389,1,C_bolteae,M8,0.523,48,4.23
1390,0,C_bolteae,M9,0.1,8,0.0
1391,0,C_bolteae,M9,0.1,12,0.0
1392,0,C_bolteae,M9,0.1,18,0.0
1393,0,C_bolteae,M9,0.1,24,0.0
1394,0,C_bolteae,M9,0.1,48,0.0
1395,1,C_bolteae,M9,0.1,8,0.0
1396,1,C_bolteae,M9,0.1,12,0.0
1397,1,C_bolteae,M9,0.1,18,0.0
1398,1,C_bolteae,M9,0.1,24,0.0
1399,1,C_bolteae,M9,0.1,48,0.0
1400,0,C_bolteae,M10,0.1,8,0.0
1401,0,C_bolteae,M10,0.1,12,0.0
1402,0,C_bolteae,M10,0.1,18,0.0
1403,0,C_bolteae,M10,0.1,24,0.0
1404,0,C_bolteae,M10,0.1,48,0.0
1405,1,C_bolteae,M10,0.1,8,0.0
1406,1,C_bolteae,M10,0.1,12,0.0
1407,1,C_bolteae,M10,0.1,18,0.0
1408,1,C_bolteae,M10,0.1,24,0.0
1409,1,C_bolteae,M10,0.1,48,0.0
1410,0,C_bolteae,M11,0.1,8,0.0
1411,0,C_bolteae,M11,0.1,12,0.0
1412,0,C_bolteae,M11,0.1,18,0.0
1413,0,C_bolteae,M11,0.1,24,0.0
1414,0,C_bolteae,M11,0.1,48,0.0
1415,1,C_bolteae,M11,0.1,8,0.0
1416,1,C_bolteae,M11,0.1,12,0.0
1417,1,C_bolteae,M11,0.1,18,0.0
1418,1,C_bolteae,M11,0.1,24,0.0
1419,1,C_bolteae,M11,0.1,48,0.0
1420,0,C_bolteae,M13,0.1,8,0.0
1421,0,C_bolteae,M13,0.1,12,0.0
1422,0,C_bolteae,M13,0.1,18,0.0
1423,0,C_bolteae,M13,0.1,24,0.0
1424,0,C_bolteae,M13,0.1,48,0.0
1425,1,C_bolteae,M13,0.1,8,0.0
1426,1,C_bolteae,M13,0.1,12,0.0
1427,1,C_bolteae,M13,0.1,18,0.0
1428,1,C_bolteae,M13,0.1,24,0.0
1429,1,C_bolteae,M13,0.1,48,0.0
1430,0,C_bolteae,M14,0.1,8,0.0
1431,0,C_bolteae,M14,0.1,12,0.0
1432,0,C_bolteae,M14,0.1,18,0.0
1433,0,C_bolteae,M14,0.1,24,0.0
1434,0,C_bolteae,M14,0.1,48,0.0
1435,1,C_bolteae,M14,0.1,8,0.0
1436,1,C_bolteae,M14,0.1,12,0.0
1437,1,C_bolteae,M14,0.1,18,0.0
1438,1,C_bolteae,M14,0.1,24,0.0
1439,1,C_bolteae,M14,0.1,48,0.0
1440,0,C_bolteae,M16,0.1,8,0.0
1441,0,C_bolteae,M16,0.1,12,0.0
1442,0,C_bolteae,M16,0.1,18,0.0
1443,0,C_bolteae,M16,0.1,24,0.0
1444,0,C_bolteae,M16,0.1,48,0.0
1445,0,C_comes,M1,0.1,8,0.0
1446,0,C_comes,M1,0.1,12,0.0
1447,0,C_comes,M1,0.1,18,0.0
1448,0,C_comes,M1,0.1,24,0.0
1449,0,C_comes,M1,0.1,48,0.0
1450,1,C_comes,M1,0.1,8,0.0
1451,1,C_comes,M1,0.1,12,0.0
1452,1,C_comes,M1,0.1,18,0.0
1453,1,C_comes,M1,0.1,24,0.0
1454,1,C_comes,M1,0.1,48,0.0
1455,0,C_comes,M2,0.2090260064040047,8,1.0902600640400468
1456,0,C_comes,M2,1.1050893609737003,12,10.050893609737
1457,0,C_comes,M2,1.107458125138481,18,10.074581251384808
1458,0,C_comes,M2,1.1074581366224043,24,10.074581366224042
1459,0,C_comes,M2,1.598,48,14.979999999999999
1460,1,C_comes,M2,0.2082628216748373,8,1.082628216748373
1461,1,C_comes,M2,1.0810198861892781,12,9.810198861892781
1462,1,C_comes,M2,1.0832931500340295,18,9.832931500340294
1463,1,C_comes,M2,1.083293161095188,24,9.83293161095188
1464,1,C_comes,M2,1.5755000000000001,48,14.754999999999999
1465,0,C_comes,M3,0.1678857749650754,8,0.6788577496507539
1466,0,C_comes,M3,0.34567230191081766,12,2.4567230191081766
1467,0,C_comes,M3,0.34588265073966795,18,2.4588265073966795
1468,0,C_comes,M3,0.34588265198200974,24,2.4588265198200974
1469,0,C_comes,M3,1.1475000000000002,48,10.475
1470,1,C_comes,M3,0.28722872435368063,8,1.872287243536806
1471,1,C_comes,M3,0.28728638825515423,12,1.8728638825515422
1472,1,C_comes,M3,0.2872864073005984,18,1.8728640730059838
1473,1,C_comes,M3,0.2872864073007126,24,1.8728640730071258
1474,1,C_comes,M3,0.48,48,3.8
1475,0,C_comes,M4,0.1301557148944361,8,0.3015571489443608
1476,0,C_comes,M4,0.8603158074228876,12,7.603158074228876
1477,0,C_comes,M4,0.8708575356899216,18,7.708575356899217
1478,0,C_comes,M4,0.8708576790297081,24,7.708576790297081
1479,0,C_comes,M4,0.944,48,8.44
1480,1,C_comes,M4,0.14141666421225232,8,0.4141666421225232
1481,1,C_comes,M4,0.9363714812321964,12,8.363714812321964
1482,1,C_comes,M4,0.9441388323260252,18,8.441388323260252
1483,1,C_comes,M4,0.9441389145540471,24,8.441389145540471
1484,1,C_comes,M4,1.01,48,9.1
1485,0,C_comes,M5,0.13260528605722957,8,0.32605286057229566
1486,0,C_comes,M5,1.1075969112485673,12,10.075969112485671
1487,0,C_comes,M5,1.1242963186854176,18,10.242963186854174
1488,0,C_comes,M5,1.1242965346273643,24,10.242965346273643
1489,0,C_comes,M5,1.3170000000000002,48,12.17
1490,1,C_comes,M5,0.1999988859141823,8,0.9999888591418229
1491,1,C_comes,M5,0.1999999996262617,12,0.9999999962626168
1492,1,C_comes,M5,0.19999999999999774,18,0.9999999999999772
1493,1,C_comes,M5,0.2,24,1.0
1494,1,C_comes,M5,,48,
1495,0,C_comes,M7,0.12295581231331953,8,0.2295581231331953
1496,0,C_comes,M7,0.8804221495747707,12,7.804221495747707
1497,0,C_comes,M7,0.8975505213851039,18,7.975505213851039
1498,0,C_comes,M7,0.8975508117623668,24,7.975508117623669
1499,0,C_comes,M7,1.199,48,10.989999999999998
1500,1,C_comes,M7,0.20136235862222324,8,1.0136235862222323
1501,1,C_comes,M7,0.9128801828792243,12,8.128801828792243
1502,1,C_comes,M7,0.9145611659964015,18,8.145611659964015
1503,1,C_comes,M7,0.9145611744836747,24,8.145611744836746
1504,1,C_comes,M7,1.2040000000000002,48,11.040000000000001
1505,0,C_comes,M8,0.3315037549292873,8,2.3150375492928728
1506,0,C_comes,M8,1.2221318511354002,12,11.221318511354001
1507,0,C_comes,M8,1.2254962005107566,18,11.254962005107565
1508,0,C_comes,M8,1.2254962735132056,24,11.254962735132054
1509,0,C_comes,M8,1.2890000000000001,48,11.89
1510,1,C_comes,M8,0.31773307640722365,8,2.177330764072236
1511,1,C_comes,M8,1.2939451375126074,12,11.939451375126072
1512,1,C_comes,M8,1.294983680607522,18,11.949836806075217
1513,1,C_comes,M8,1.2949836834119335,24,11.949836834119333
1514,1,C_comes,M8,1.4295,48,13.294999999999998
1515,0,C_comes,M9,0.418421453619797,8,3.18421453619797
1516,0,C_comes,M9,0.4191710893796262,12,3.1917108937962624
1517,0,C_comes,M9,0.4191713320021885,18,3.191713320021885
1518,0,C_comes,M9,0.4191713320035956,24,3.191713320035956
1519,0,C_comes,M9,0.44599999999999995,48,3.4599999999999995
1520,1,C_comes,M9,0.42805552410613257,8,3.2805552410613257
1521,1,C_comes,M9,0.42820103319398783,12,3.2820103319398783
1522,1,C_comes,M9,0.428201079924031,18,3.28201079924031
1523,1,C_comes,M9,0.4282010799242997,24,3.2820107992429968
1524,1,C_comes,M9,0.45799999999999996,48,3.5799999999999996
1525,0,C_comes,M10,0.30213762046999926,8,2.0213762046999926
1526,0,C_comes,M10,0.30218292453094614,12,2.021829245309461
1527,0,C_comes,M10,0.3021829394533304,18,2.021829394533304
1528,0,C_comes,M10,0.30218293945341956,24,2.0218293945341954
1529,0,C_comes,M10,0.39349999999999996,48,2.9349999999999996
1530,1,C_comes,M10,0.3774918849554335,8,2.7749188495543353
1531,1,C_comes,M10,0.4191493524323249,12,3.1914935243232487
1532,1,C_comes,M10,0.41916372020743087,18,3.191637202074309
1533,1,C_comes,M10,0.4191637202820101,24,3.191637202820101
1534,1,C_comes,M10,0.553,48,4.53
1535,0,C_comes,M11,0.2574997017556285,8,1.5749970175562846
1536,0,C_comes,M11,0.25750241580567185,12,1.5750241580567184
1537,0,C_comes,M11,0.2575024167067189,18,1.575024167067189
1538,0,C_comes,M11,0.25750241670672436,24,1.5750241670672434
1539,0,C_comes,M11,0.2485,48,1.4849999999999999
